"","siteID","siteuse","replsite","lon_WGS84","lat_WGS84","stratum","wgt","ip","caty","idval","source","target","Acres","var","long_name","bay_segment","geometry"
"17","Site-17","Base","None",-82.6097369777321,27.9767653641132,"lost",2103193.03019265,4.7546753229227e-07,"None",2984,"Seagrass, 2020","other, 2022",29.7295371870745,"lost","Old Tampa Bay","OTB",c(x = 459366.413655514, y = 1324748.09265043)
"18","Site-18","Base","None",-82.7186263981493,27.9351549576105,"lost",2103193.03019265,4.7546753229227e-07,"None",194,"Seagrass, 2020","other, 2022",22.9119929471406,"lost","Old Tampa Bay","OTB",c(x = 424131.07109198, y = 1309810.82604921)
"19","Site-19","Base","None",-82.6143704574549,27.986135613663,"lost",2103193.03019265,4.7546753229227e-07,"None",3004,"Seagrass, 2020","other, 2022",42.1350792432588,"lost","Old Tampa Bay","OTB",c(x = 457888.007673828, y = 1328162.32501642)
"20","Site-20","Base","None",-82.667257361738,28.0199307858408,"lost",2103193.03019265,4.7546753229227e-07,"None",142,"Seagrass, 2020","other, 2022",28.8441805346645,"lost","Old Tampa Bay","OTB",c(x = 440886.33888443, y = 1340538.91734315)
"21","Site-21","Base","None",-82.6329021328367,27.8909686901901,"lost",2103193.03019265,4.7546753229227e-07,"None",3023,"Seagrass, 2020","other, 2022",148.915595649307,"lost","Old Tampa Bay","OTB",c(x = 451727.982750133, y = 1293593.22231074)
"22","Site-22","Base","None",-82.5600383770119,27.9617163968837,"lost",2103193.03019265,4.7546753229227e-07,"None",242,"Seagrass, 2020","other, 2022",3.78173245580632,"lost","Old Tampa Bay","OTB",c(x = 475382.478457121, y = 1319199.96505569)
"23","Site-23","Base","None",-82.6283390589718,27.8933373077843,"lost",2103193.03019265,4.7546753229227e-07,"None",3023,"Seagrass, 2020","other, 2022",148.915595649307,"lost","Old Tampa Bay","OTB",c(x = 453206.388731819, y = 1294446.78040224)
"24","Site-24","Base","None",-82.6511566471786,28.0094433866307,"lost",2103193.03019265,4.7546753229227e-07,"None",3005,"Seagrass, 2020","other, 2022",212.60732343986,"lost","Old Tampa Bay","OTB",c(x = 446060.759820334, y = 1336697.90593141)
"25","Site-25","Base","None",-82.6513210512982,27.9096647640247,"lost",2103193.03019265,4.7546753229227e-07,"None",229,"Seagrass, 2020","other, 2022",62.1685425015968,"lost","Old Tampa Bay","OTB",c(x = 445814.358823386, y = 1300421.68704273)
"26","Site-26","Base","None",-82.6015570319463,27.8781964065819,"lost",2103193.03019265,4.7546753229227e-07,"None",3023,"Seagrass, 2020","other, 2022",148.915595649307,"lost","Old Tampa Bay","OTB",c(x = 461830.423624992, y = 1288898.6528075)
"27","Site-27","Base","None",-82.6936325708194,27.9646294458368,"lost",2103193.03019265,4.7546753229227e-07,"None",3346,"Seagrass, 2020","other, 2022",78.2227302692847,"lost","Old Tampa Bay","OTB",c(x = 432262.303991257, y = 1320480.30219294)
"28","Site-28","Base","None",-82.6373289050495,27.9954219734898,"lost",2103193.03019265,4.7546753229227e-07,"None",2985,"Seagrass, 2020","other, 2022",7.31854735329084,"lost","Old Tampa Bay","OTB",c(x = 450495.977765394, y = 1331576.55738242)
"29","Site-29","Base","None",-82.6826514095252,27.9177301258433,"lost",2103193.03019265,4.7546753229227e-07,"None",3029,"Seagrass, 2020","other, 2022",11.8205648294509,"lost","Old Tampa Bay","OTB",c(x = 435711.917948526, y = 1303409.14036297)
"30","Site-30","Base","None",-82.6135605054163,27.9779222231296,"lost",2103193.03019265,4.7546753229227e-07,"None",2990,"Seagrass, 2020","other, 2022",108.513329041474,"lost","Old Tampa Bay","OTB",c(x = 458134.408670775, y = 1325174.87169618)
"31","Site-31","Base","None",-82.6115180995196,27.8863697163503,"lost",2103193.03019265,4.7546753229227e-07,"None",3023,"Seagrass, 2020","other, 2022",148.915595649307,"lost","Old Tampa Bay","OTB",c(x = 458627.210664671, y = 1291886.10612774)
"32","Site-32","Base","None",-82.7216942676266,27.9374866154441,"lost",2103193.03019265,4.7546753229227e-07,"None",194,"Seagrass, 2020","other, 2022",22.9119929471406,"lost","Old Tampa Bay","OTB",c(x = 423145.467104189, y = 1310664.38414071)
"33","Site-33","Base","None",-82.6734814370176,27.9154275388271,"lost",2103193.03019265,4.7546753229227e-07,"None",3071,"Seagrass, 2020","other, 2022",55.074943796087,"lost","Old Tampa Bay","OTB",c(x = 438668.7299119, y = 1302555.58227147)
"34","Site-34","Base","None",-82.6136136604994,27.9873128493098,"lost",2103193.03019265,4.7546753229227e-07,"None",3004,"Seagrass, 2020","other, 2022",42.1350792432588,"lost","Old Tampa Bay","OTB",c(x = 458134.408670775, y = 1328589.10406217)
"35","Site-35","Base","None",-82.6260844672652,27.899216921322,"lost",2103193.03019265,4.7546753229227e-07,"None",3064,"Seagrass, 2020","other, 2022",66.7978651029457,"lost","Old Tampa Bay","OTB",c(x = 453945.591722663, y = 1296580.67563098)
"36","Site-36","Base","None",-82.640480099664,28.0118412457485,"lost",2103193.03019265,4.7546753229227e-07,"None",3349,"Seagrass, 2020","other, 2022",69.9234041080717,"lost","Old Tampa Bay","OTB",c(x = 449510.373777603, y = 1337551.46402291)
"37","Site-37","Base","None",-82.5715431993299,27.9722338875886,"lost",2103193.03019265,4.7546753229227e-07,"None",3067,"Seagrass, 2020","other, 2022",13.8204564038867,"lost","Old Tampa Bay","OTB",c(x = 471686.463502904, y = 1323040.97646743)
"38","Site-38","Base","None",-82.6457764323108,28.0035995181355,"lost",2103193.03019265,4.7546753229227e-07,"None",3005,"Seagrass, 2020","other, 2022",212.60732343986,"lost","Old Tampa Bay","OTB",c(x = 447785.566798968, y = 1334564.01070266)
"39","Site-39","Base","None",-82.60456867274,27.8711399718031,"lost",2103193.03019265,4.7546753229227e-07,"None",3030,"Seagrass, 2020","other, 2022",11.8873381240215,"lost","Old Tampa Bay","OTB",c(x = 460844.819637201, y = 1286337.978533)
"40","Site-40","Base","None",-82.6747916518736,28.0034601673219,"lost",2103193.03019265,4.7546753229227e-07,"None",3032,"Seagrass, 2020","other, 2022",86.7542627485219,"lost","Old Tampa Bay","OTB",c(x = 438422.328914952, y = 1334564.01070266)
"41","Site-41","Base","None",-82.6528609467785,27.9120052062577,"lost",2103193.03019265,4.7546753229227e-07,"None",3036,"Seagrass, 2020","other, 2022",200.141610532731,"lost","Old Tampa Bay","OTB",c(x = 445321.55682949, y = 1301275.24513422)
"42","Site-42","Base","None",-82.6192123090379,27.8980740970316,"lost",2103193.03019265,4.7546753229227e-07,"None",26,"Seagrass, 2020","other, 2022",203.722808095576,"lost","Old Tampa Bay","OTB",c(x = 456163.200695193, y = 1296153.89658523)
"43","Site-43","Base","None",-82.6719410525722,27.9130873367455,"lost",2103193.03019265,4.7546753229227e-07,"None",2932,"Seagrass, 2020","other, 2022",48.0757444830963,"lost","Old Tampa Bay","OTB",c(x = 439161.531905795, y = 1301702.02417997)
"44","Site-44","Base","None",-82.6238296376108,27.9050964969535,"lost",2103193.03019265,4.7546753229227e-07,"None",26,"Seagrass, 2020","other, 2022",203.722808095576,"lost","Old Tampa Bay","OTB",c(x = 454684.794713506, y = 1298714.57085973)
"45","Site-45","Base","None",-82.636750334077,27.8968203178744,"lost",2103193.03019265,4.7546753229227e-07,"None",3025,"Seagrass, 2020","other, 2022",20.1227915911696,"lost","Old Tampa Bay","OTB",c(x = 450495.977765394, y = 1295727.11753948)
"46","Site-46","Base","None",-82.5457100687459,27.8443860311541,"lost",2103193.03019265,4.7546753229227e-07,"None",3060,"Seagrass, 2020","other, 2022",24.5983947598623,"lost","Old Tampa Bay","OTB",c(x = 479817.696402181, y = 1276522.06048077)
"47","Site-47","Base","None",-82.6420415275638,27.8885786854812,"lost",2103193.03019265,4.7546753229227e-07,"None",3041,"Seagrass, 2020","other, 2022",25.2449838871718,"lost","Old Tampa Bay","OTB",c(x = 448771.170786759, y = 1292739.66421924)
"48","Site-48","Base","None",-82.6276778716493,27.9109483658617,"lost",2103193.03019265,4.7546753229227e-07,"None",2963,"Seagrass, 2020","other, 2022",4.82180875770927,"lost","Old Tampa Bay","OTB",c(x = 453452.789728767, y = 1300848.46608847)
"49","Site-49","Base","None",-82.6928617945985,27.9634594783054,"lost",2103193.03019265,4.7546753229227e-07,"None",3346,"Seagrass, 2020","other, 2022",78.2227302692847,"lost","Old Tampa Bay","OTB",c(x = 432508.704988205, y = 1320053.52314719)
"50","Site-50","Base","None",-82.6541685061555,28.0023859938344,"lost",2103193.03019265,4.7546753229227e-07,"None",48,"Seagrass, 2020","other, 2022",12.7756753152442,"lost","Old Tampa Bay","OTB",c(x = 445075.155832542, y = 1334137.23165691)
